,200101,200102,200103,200104,200105,200106,200107,200108,200109,200110,200111,200112,200201,200202,200203,200204,200205,200206,200207,200208,200209,200210,200211,200212,200301,200302,200303,200304,200305,200306,200307,200308,200309,200310,200311,200312,200401,200402,200403,200404,200405,200406,200407,200408,200409,200410,200411,200412,200501,200502,200503,200504,200505,200506,200507,200508,200509,200510,200511,200512,200601,200602,200603,200604,200605,200606,200607,200608,200609,200610,200611,200612,200701,200702,200703,200704,200705,200706,200707,200708,200709,200710,200711,200712,200801,200802,200803,200804,200805,200806,200807,200808,200809,200810,200811,200812,200901,200902,200903,200904,200905,200906,200907,200908,200909,200910,200911,200912,201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910
"US-FL",163.949,118.201,137.449,128.176,176.549,192.604,284.26,360.66,306.28,344.039,301.365,390.657,324.328,348.968,299.629,298.374,526.557,580.184,380.408,424.634,493.12,370.603,341.328,418.396,425.662,474.911,247.111,420.473,409.674,564.746,621.26,545.851,517.304,649.775,484.002,577.059,638.144,557.515,452.998,438.826,603.494,503.347,608.017,677.389,504.184,519.659,535.903,543.666,613.954,611.015,577.165,527.995,737.06,787.299,786.881,911.877,698.393,619.832,543.273,628.721,692.824,635.16,594.546,628.613,495.21,641.466,798.765,682.876,628.445,491.539,381.584,357.841,490.2012,489.23894,447.25818,313.87552,451.29436,491.29502,324.98086,431.15121,333.10673,293.82205,163.94967,340.15639,334.65831,299.7192,229.93404,188.99131,172.02063,286.67408,278.61254,319.16748,258.64118,348.76055,324.37849,253.02751,304.71461,253.19578,332.64398,320.96458,355.88804,308.55028,321.40446,313.31285,299.37693,12.34556,,84.63993,275.00139,315.09084,346.459,267.74825,301.49645,346.09359,349.93773,319.57157,320.41729,59.26514,-5.17269,304.46819,312.82664,136.41157,122.07031,2.44706,97.67608,163.70573,245.01726,245.21689,249.62233,150.23736,0.90194,172.02382,240.45541,111.65206,,,,8.69255,97.15643,74.49951,73.26431,,35.03281,5.01254,14.82949,,123.0315,161.55716,316.74596,307.8917,296.22757,291.96848,281.36325,157.44206,40.36762,71.34592,206.65641,178.5409,198.93667,227.16749,227.69262,171.87859,,,,,,139.67396,123.79804,156.89221,90.17695,85.79718,112.57993,125.98941,209.08079,206.86341,133.2597,125.75318,94.27187,103.08283,189.27517,116.63932,212.83589,210.29043,213.44036,203.21089,232.60026,234.946,215.17037,89.00127,35.08062,95.99526,113.15258,84.43103,0.2788,22.5735,39.68894,130.08126,87.95583,96.00484,116.24595,96.05643,59.51092,104.94148,199.62629,124.95594,74.49335,73.77507,76.56116,159.8752,202.86106,192.12563,185.79552,96.29311,17.00922,102.14308,141.65449,127.28499,81.99376,93.11544,121.46744,116.33415,87.233,86.09187,100.45811,29.32197
"US-GA",37.955,30.604,29.784,33.251,31.922,33.146,41.599,31.723,40.597,40.597,28.951,29.615,54.553,42.527,34.984,52.013,36.451,40.031,51.921,40.558,39.989,56.752,42.053,41.26,48.833,32.255,34.807,48.834,36.138,43.381,52.759,39.392,45.095,45.726,33.201,53.738,45.79017,43.856,44.56969,48.48629,41.21062,45.06039,56.91986,44.75788,39.03602,53.69956,36.86115,43.93952,53.51996,27.74463,45.80746,49.08369,42.03785,47.53986,60.61001,45.05754,47.60051,54.16813,47.47079,40.23237,57.9656,46.77475,40.73117,45.82174,47.25346,46.42089,50.0356,51.74286,51.56389,50.26687,43.27378,50.80455,46.56267,47.842,52.62702,39.10644,45.54819,50.31388,49.53536,48.27097,37.27816,48.73568,43.7745,46.14496,43.11686,33.23195,34.33918,38.20062,41.88356,46.16218,43.96292,40.69787,38.13171,43.1108,32.43169,34.31739,45.66089,40.82031,31.55183,42.34221,40.49226,27.30355,37.48871,46.69767,39.70896,44.25359,47.05457,38.68555,46.92538,41.11893,28.95159,44.15297,41.38236,44.24932,44.71563,43.14782,32.51398,39.16969,39.05667,39.75116,40.07723,35.04374,35.44612,39.34086,35.23141,37.90997,35.80082,34.06731,26.80729,35.71847,30.90228,28.3557,33.38303,30.78732,30.08094,27.74227,24.82345,25.56807,27.40175,24.0973,12.48939,23.82606,23.35266,21.13046,21.60544,24.76635,23.74524,20.8265,20.58034,10.87527,15.83693,14.93974,15.02752,15.01764,7.58371,16.60838,15.44908,20.07471,19.54888,14.07324,,14.27552,17.06465,16.93603,14.95586,16.69753,13.20516,18.97472,9.92254,9.72209,11.36578,10.63073,4.81322,7.50708,7.49195,8.84587,10.43353,10.95129,13.65841,7.68348,7.44665,6.91077,7.9542,7.31017,9.21706,10.79703,8.90493,9.30991,6.47994,5.71303,6.89495,10.43145,11.96628,11.25403,12.23601,11.38771,8.79021,10.24497,12.48329,13.06152,9.53322,10.47984,14.21349,14.68958,12.89153,11.19943,14.48993,13.28678,11.47657,12.96991,14.56205,19.60106,9.70583,9.8159,13.55059,12.83522,19.99807,16.61163,14.09385,,17.0617,16.01601,,16.90156,15.79434,
"US-HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-IA",0.362,0.336,0.328,0.282,0.316,0.298,0.361,0.272,0.243,0.387,0.313,0.367,0.492,0.522,0.488,0.519,0.475,0.506,0.43,0.465,0.435,0.437,0.494,0.543,0.721,0.603,0.676,0.594,0.587,0.66,0.719,0.747,0.65,0.688,0.581,0.652,4.40147,4.00379,4.47034,4.05486,,,,0.00892,2.67015,3.58743,4.79431,5.29529,0.90472,0.73385,0.95139,0.31368,,,,,0.61014,1.25321,1.10521,0.8849,9.28543,8.65328,8.40106,8.08857,7.27666,8.20068,9.46433,9.86438,8.69647,8.63813,7.41976,7.66226,6.17638,10.50011,11.28292,13.58932,12.11911,11.30024,10.78231,12.04021,8.75878,12.01111,13.03217,11.3172,10.89514,10.12645,5.41917,13.56214,10.91585,4.37869,9.73653,11.2269,1.36139,1.0896,1.06627,0.95825,1.92973,3.46118,1.89113,0.69418,,0.50593,6.25302,1.34124,1.20074,1.72642,2.23076,8.54739,11.12801,8.99094,6.2771,4.95328,5.10644,6.39613,8.31385,6.26336,5.46034,3.0466,1.42179,7.3644,10.36452,10.05915,11.65718,0.04574,5.28528,5.86378,11.22884,8.41555,7.77989,0.26067,0.19392,1.08262,2.23378,10.39322,1.26788,-0.01783,-0.06397,,0.55788,0.61322,0.62458,0.66881,0.62717,0.65043,8.91919,5.69761,8.72813,5.57159,4.46477,4.59883,0.8678,8.58373,7.32949,9.25352,2.45204,6.02093,8.34946,8.25728,9.24395,9.78391,2.00356,6.85444,6.5557,7.73451,9.06707,11.5964,0.99883,4.29254,12.84731,3.45991,1.02558,6.51318,0.027,,0.59232,5.75469,6.02677,2.99954,3.73837,3.0719,2.46806,3.10064,2.57959,0.15386,4.88479,5.24229,4.03578,1.0201,,,9.54474,5.91766,7.7998,0.59598,9.0464,0.27597,1.55367,7.03108,0.17598,1.14365,1.09282,0.70868,5.62908,7.80663,6.09693,9.85226,7.74489,8.43113,7.36439,0.4551,,,0.52086,0.59862,1.19619,1.34598,1.31978,0.84312,1.05558,0.90789,,4.7083,57.68217,1.83504,3.57031,
"US-ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-IL",1.306,1.144,1.253,1.111,1.202,1.275,1.377,1.374,1.184,1.156,1.17,1.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.88356,10.21566,10.48852,14.67107,28.02344,31.42641,24.70379,22.26215,23.2447,11.31707,6.52663,1.40057,1.40317,1.32269,1.36614,1.55941,1.27557,4.18203,4.205,12.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-IN",10.582,9.635,,,0.83,14.314,25.575,63.296,20.39,4.453,9.47,8.502,33.716,8.894,35.999,38.149,41.146,40.775,33.893,29.952,5.917,22.307,11.688,1.212,24.184,10.084,,14.411,26.499,12.38,10.486,43.983,27.848,39.936,21.33,,30.891,32.251,32.126,29.352,39.26,31.588,8.491,17.194,14.808,2.584,15.892,,,5.649,8.276,47.844,37.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.50148,,,,,,,,,,,,,,,,,,,29.35157,153.17693,167.65993,96.17549,140.11985,121.7737,67.9455,122.66361,156.90947,36.56787,,68.6441,173.97672,163.91702,,,35.60183,152.762,26.75951,133.58397,144.71105,,,0.03184,145.90272,120.80154,163.80084,12.59299,171.38535,98.00252,160.08805,167.62926,76.8827,,135.91828,180.28651,133.38224,27.19637,167.46588,102.55002,117.81999,117.94002,131.64306,109.63528,114.62135,8.8073,63.54081,104.33431,120.26112,142.58672,,,38.13558,169.57549,150.08984,124.3106,126.63314,9.65323,178.61792,119.25802,185.10377,164.44409,44.93267,102.45827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.96034,14.14604,13.09751,14.1217,9.66503,14.2385,16.26843,16.33669,11.5799,12.96178,13.86006,13.52083,9.67459,7.99237,9.95681,8.18346,4.77554,1.88057,6.71275,10.59713,6.09781,5.35988,7.06746,9.05547,8.29206,10.67149,7.74665,3.3998,5.78934,6.12727,7.56263,7.24657,3.54482,7.92313,4.78022,8.40196,8.00576,7.24553,5.23337,5.5071,5.37169,6.22867,6.12827,6.24964,2.18299,2.23177,1.84927,2.19118,2.37338,2.5853,2.62627,1.50949,1.06135,1.51227,2.17248,4.98508,0.1534,0.00937,,,,,-0.03258,-0.0316,,,,,,,-0.03139,-0.04345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-KY",,,,,,,,,,,,,204.187,317.619,275.774,343.917,242.804,116.479,235.434,328.234,284.217,189.716,141.772,214.834,,2.227,3.841,332.353,222.258,292.186,335.501,328.16,311.396,226.55,381.067,359.048,385.235,327.825,326.054,441.54,306.332,185.565,208.928,244.419,218.191,370.192,180.226,305.954,365.069,293.06,307.639,254.22,297.031,297.852,299.11,275.447,295.941,359.041,249.035,269.587,269.884,248.637,228.481,254.815,245.278,262.139,266.494,273.415,243.926,319.669,321.651,310.65,279.23239,181.25358,194.68218,178.05752,180.75096,255.33703,244.11185,219.32768,203.8637,227.04845,228.12971,280.92764,296.88914,249.50415,134.11981,195.82217,219.16567,251.30486,259.96538,219.9919,232.84013,265.47651,202.7167,215.37104,199.71114,181.03639,224.9377,163.93403,177.61485,188.49855,153.6024,154.19682,125.65503,95.42659,93.44305,131.51989,164.69486,144.27719,187.9076,186.37286,169.19582,220.67372,214.10964,188.24564,170.89102,186.63292,153.00457,176.10293,170.09337,158.94624,123.26442,109.49808,157.12105,136.81027,149.7705,128.03591,149.38099,132.44353,103.48035,77.09582,57.9593,58.25708,91.81365,116.52429,149.39177,144.84571,151.23439,144.35806,114.8003,110.28341,142.61561,147.41333,138.75547,123.9096,48.27156,113.23329,118.75992,118.3826,124.65642,108.58791,108.07528,108.35364,80.00343,111.44425,116.00002,77.65649,68.9209,60.38709,62.74079,51.15774,84.09136,144.19133,110.75292,88.38848,74.6316,94.09209,108.08578,109.16468,120.50083,67.70384,72.75071,84.37829,79.78554,76.63009,55.15061,54.18598,78.16202,57.94355,52.16877,85.8802,109.11314,96.33789,104.14559,111.06675,120.32789,119.80088,89.29149,84.13438,79.09441,79.0057,98.7173,32.88337,70.15637,47.92344,65.06599,81.15789,31.20147,,,,,,,,,,,,,,,-0.11625,-0.14277,,,,,,,,,,,
"US-LA",166.874,150.675,162.462,124.107,123.183,122.008,162.722,108.723,90.578,165.593,132.713,154.585,159.009,127.288,172.411,134.261,164.2,143.612,167.06,165.219,104.247,123.809,165.049,124.886,145.71,109.914,144.71,137.21,130.72,141.417,177.379,173.603,132.005,188.845,185.51,186.084,180.04966,137.08941,152.47132,134.17194,176.45878,163.64803,156.58107,168.48853,169.01214,123.27658,143.6516,167.47445,117.92171,137.52837,161.88062,128.6518,147.50235,153.42276,139.60404,136.77652,112.23801,107.33545,135.07284,160.90471,138.7701,145.53382,126.83903,121.72929,141.57556,132.60147,133.92192,153.07348,118.91264,142.49542,97.38668,158.95013,129.81936,121.9317,150.07171,137.41837,145.55978,180.03644,192.32149,191.09558,191.43969,171.83078,175.99744,180.77468,144.36255,168.63262,187.84149,192.38059,148.41206,178.05257,145.71645,182.69452,169.25997,177.08485,168.68812,174.492,133.24096,143.28274,176.8446,171.1178,101.86764,90.21284,104.40701,99.16374,178.42773,155.67043,189.74202,211.45703,250.21032,196.77952,227.58073,207.69002,198.94718,245.73434,319.48679,229.62767,301.84327,398.35017,363.27406,235.71725,539.88679,342.99527,478.8319,389.96205,261.83998,398.08771,480.31675,377.63171,393.46829,323.83836,307.71063,363.80002,391.65004,336.19365,191.84412,181.56545,205.18963,179.11814,208.38093,145.79483,213.83265,323.59396,305.09569,309.60493,427.34867,397.99364,372.43791,307.75937,473.957,479.55649,431.85036,419.55354,470.38515,490.91284,299.02092,320.14716,464.2516,387.72393,471.0947,161.06549,393.88075,515.66011,536.61951,493.28154,482.34307,331.06862,411.24419,534.98489,421.74998,427.0933,254.45797,372.54983,433.00381,164.42167,396.32616,342.82992,466.47815,409.75057,140.70551,335.61945,429.80212,331.19861,321.90845,399.09889,411.77102,434.93211,429.31488,438.68479,459.86216,222.17184,458.34898,467.66513,452.14423,382.69837,434.23426,145.66071,480.13956,406.34121,485.88503,376.13432,347.30979,217.7769,439.14944,383.42422,454.29871,348.59808,345.60191,352.4341,201.6157,418.09578,416.34668,412.83225,376.64224,224.41292,388.81734,416.7729,379.3634,353.22286,297.60003,181.65856,343.88531,273.83682,338.19354,347.3366,315.15261,75.87347
